degree,AccountName
4,2021177185137m6
3,2022443150102m6
3,2023272150177v5
1,2024555150226v5
1,2033321150226v5
1,2034399150137a6
1,2036555168102m6
5,2037555117166a5
13,2039562150219m6
1,2040555227226v6
1,2044490150166v5
2,2046321150226v5
3,2049390150224m5
1,2054321150226v5
1,2060555202138v5
3,2066555131224m6
1,2067420150224m5
1,2070399150185a6
1,2071532150224m5
3,2072285150226v5
2,2074564150226v6
1,2075321150226v5
3,2077533150224m6
2,2080399150137a6
1,2086369150224m5
1,2089168144195v6
3,2095399150236a6
1,2096399150137a6
6,2101481150224m6
5,2103399150137a6
1,2105555223137v6
1,2107513150195m5
1,2111127150224m6
9,2114396150224m5
16,2115415185195m6
4,2117225150224m5
1,2120555150102m6
1,2121555162226v6
2,2125362150226v5
1,2126174150195v5
1,2135555150117m5
1,2142543150224m5
1,2143261150102m6
1,2149555150162v6
3,2150555150226v5
4,2151555150226v5
2,2152555102166v5
1,2154555223226v6
1,2155543150117m5
1,2156555150226v5
12,2157111150226v5
2,2158140150226v6
1,2159520150190a6
2,2162336150226v6
1,2169555134224m6
1,2170555150224m5
1,2176555150226v5
1,2177512150100m5
2,2181555150226v5
2,2184390150224m5
1,2199555150226v5
3,2200445150203m6
1,2201399150223a6
2,2202555150226v5
1,2208554150226v5
1,2212555102228v6
3,2213556150224m5
1,2217145150226v6
3,2218399150185a6
5,2222549150226v6
1,2224158150195v5
1,2225327150166d5
1,2226187144195v6
1,2228512150219m6
1,2230399150223a6
5,2232399150102a6
5,2233399150118a6
1,2234555150226v5
1,2235273185137m6
1,2241514150166m5
3,2242555150226v5
8,2249343150195v6
1,2251127150224m5
1,2253520150143a6
3,2254399150102a6
3,2255359150226v5
169,2256545185226v6
1,2259517150224m5
1,2260381150135m6
10,2261111150226v5
11,2263174150226v5
1,2264555117195m6
2,2269310150224m5
4,2270111150195m5
7,2271555195226v5
2,2273216150224m6
1,2274534150117m5
3,2275555119137v6
1,2281263150226v6
1,2284399150119a6
2,2286174150226v5
1,2289514150224m5
1,2290555150226v5
1,2296111150226v5
1,2298257150226v6
3,2300412150226v5
4,2303197150226v5
2,2307532150224m5
1,2309420150224m5
1,2310555166224m6
2,2313310150224m5
6,2318264150226v6
1,2319555102138v5
1,2321399150237a6
1,2323555150195v6
1,2326555119226v5
1,2328543150224m5
1,2329555188224m6
3,2332399150150a6
4,2333183150226v5
3,2334100150166v5
4,2336260150226v5
2,2341302150226v5
2,2342187144137v6
1,2343399150137a6
1,2345364146166m5
2,2347555130226v6
1,2348555133111m6
1,2355174150162v6
3,2356143150226v5
2,2359225150219m6
2,2361555150226v5
1,2362225150224m5
1,2369514150224m6
1,2371527150195m5
2,2375272150226v6
1,2376555150226v6
6,2377203150166v5
2,2379407185226v5
1,2380555150226v6
2,2381399150137a6
3,2383259150224m5
1,2386520150190a6
1,2389555172147v5
2,2391399150198a6
4,2392360150126m5
2,2403555106224m5
6,2408571150226v5
3,2413216150195v6
1,2415170150226v6
1,2416498150195m5
1,2417399150137a6
2,2419111150195v5
1,2420321150226v5
1,2421492150131a6
1,2422399150223a6
2,2423225150224m5
1,2425555210226v6
1,2432555146137m5
2,2433555144137m6
2,2435100150166v5
4,2437111150224m5
1,2438348150135m6
1,2440111150226v5
1,2443555150226v5
2,2444555150224m5
3,2445381150117m5
1,2448490150195v5
1,2449555150226v5
1,2451555150226v6
4,2453399150137a6
38,2455321150226v6
4,2456399150118a6
1,2458555146137v6
1,2459491150226v5
1,2461555150226v5
2,2463501150226v5
2,2464216150195m6
1,2465555150226v5
2,2467143150226v5
2,2475555150117m5
2,2478320150224m6
3,2479399150185a6
3,2480562150197m6
1,2481555149226v6
5,2482399150131a6
2,2483399150150a6
2,2487555150226v5
5,2489337150226v5
1,2491143150226v5
2,2495399150146a6
1,2498555150226v6
1,2502141185226v6
1,2505543150195m5
1,2508310150117m5
1,2514555191226v6
1,2515418150226v6
2,2517555150117m5
2,2518555150226v5
1,2519543150224m5
1,2524520150190a6
2,2526111150141m6
5,2528399150137a6
1,2537555162226v6
4,2538476150166v5
3,2539544150226v6
5,2541399150150a6
2,2551555150226v5
3,2552263150195v5
1,2553555150226v6
1,2555555150102m6
1,2557555150226v6
10,2560562150162v6
3,2561174150195v5
1,2562439150141m6
1,2563399150132a6
1,2567420150224m5
1,2573481150137m6
3,2575399150150a6
2,2576520150190a6
1,2578498150102m6
3,2581445150166m5
1,2583517150224m5
1,2585520150190a6
1,2587111150195m5
1,2590390150224m5
1,2591439150203m6
2,2593179106226v5
2,2595195150226v5
2,2596305106224m6
4,2597417150195v5
3,2598555150226v5
1,2601336150226v5
1,2602514150195m6
4,2607555150226v5
2,2608310150223m5
2,2609445150195m6
10,2610555203224m6
67,2616327150102d6
11,2616327150223d6
1,2618399150223a6
1,2620321150195v5
2,2622555150226v5
2,2623399150137a6
1,2624310150195m5
1,2625555150226v6
3,2627271150226v5
3,2629321150226v6
1,2630555106137v6
1,2631555150195m5
1,2632399150146a6
3,2646449150166v5
113,2650142185224m5
1,2651467150226v5
2,2652291150226v6
2,2655399150150a6
2,2656555106137v6
1,2657443150224m6
1,2659445150195m6
1,2660310150224m5
2,2666399150223a6
3,2667369150224m5
2,2671555150226v5
3,2672399150137a6
3,2674542150226v6
2,2675555185137v6
1,2676399150146a6
5,2678399150102a6
1,2681555177224m5
2,2683555150224m5
1,2685399150133a6
4,2687399150236a6
1,2691490150162v6
1,2694399150132a6
9,2695215150226v6
1,2698555159224m6
1,2700225150224m5
1,2702399150223a6
8,2704111150117m5
4,2710399150236a6
1,2711343133102m5
1,2713555117177m5
1,2717555150226v5
1,2720161150137m6
4,2724399150118a6
2,2727555131226v6
1,2729512150117m5
3,2731555146226v5
1,2732302150226v5
2,2735399150198a6
1,2738555150126m5
1,2739555150226v5
3,2740399150198a6
1,2741321150226v5
1,2742555150226v5
2,2743111150195v6
10,2744490150195v5
1,2746555150224m5
6,2748111150228v6
2,2753555150226v5
1,2754253150141v6
13,2755404150102m6
1,2757555150226v5
2,2759356150224m5
1,2761111150226v5
2,2768143150195v5
1,2770277144102v6
13,2772512150226v5
1,2773512150166v5
1,2779490150226v6
1,2780555168224m5
3,2781555150166v5
2,2782543150117m5
5,2783445150219m6
1,2788143150226v5
1,2789555150226v5
2,2790555150226v5
2,2792555134224m6
2,2793562150197m6
4,2794518150226v5
5,2795174150141v6
2,2796580106226v6
1,2797399150185a6
45,2801130185137v6
33,2801296185137v6
1,2802555152224m6
59,2803100150226v5
1,2807555150117m5
5,2808399150118a6
1,2810399150223a6
1,2814555150226v5
1,2815420150224m5
1,2817555150226v6
1,2823225150224m5
1,2825305106224m5
3,2825305106224m6
3,2828555150226v5
6,2830555150226v5
1,2833310150224m5
1,2837555144181a6
2,2838346150195m6
2,2839111150195m5
1,2840541150117m5
3,2842399150146a6
2,2846143150226v5
1,2848381150226v5
2,2852555144224m6
2,2853399150185a6
3,2861520150143a6
3,2862555119224m6
1,2865399150146a6
1,2868310150224m5
4,2870555119224m6
1,2872555150226v5
2,2875399150223a6
3,2876567150203m6
3,2877141185137v6
1,2879555162102v6
1,2882555150226v6
1,2883567150228v6
37,2884490150226v5
1,2889555150226v6
1,2891555137162v6
1,2893512150166v5
1,2894369150224m6
2,2897555150226v6
2,2898127150117m5
8,2903562150197m6
1,2910555150195v5
1,2914275150224m5
4,2917490150195v5
7,2920263150226v5
4,2922583150226v6
1,2925555119102m6
2,2927531150226v5
5,2939111150102m6
1,2942170150226v6
1,2943543150195m5
5,2944399150236a6
3,2947380150226v5
3,2950555150226v5
2,2951181150195v6
2,2952222150226v6
2,2955490150195v5
1,2958555150226v5
1,2960555150226v5
2,2963558150226v6
1,2964543150224m5
1,2965433150226v6
1,2967399150132a6
6,2971158150226v5
1,2974555147137v6
1,2979298150226v5
1,2981184150195v5
1,2982555150226v5
2,2984399150223a6
1,2989399150223a6
1,2993555150226v5
2,2994555150226v5
2,2995366162137m6
1,2996277144224m6
1,2997555150226v5
3,2999399150236a6
2,3001555150226v6
1,3003555150226v5
5,3004399150118a6
1,3006399150223a6
1,3012555150195m5
1,3014399150223a6
1,3015555107162v6
1,3021305106224m6
1,3025555150226v6
1,3028555150226v5
1,3032555150226v6
4,3033111150226v6
1,3034399150223a6
1,3046555150226v6
1,3050596150195m5
6,3052181150141v6
9,3055474150224m5
3,3056268150166v5
1,3058381150224m5
2,3059555150226v6
1,3060555144102m6
3,3063224106224m5
10,3063224106224m6
1,3064555197224m6
1,3068321150195v5
1,3069399150223a6
2,3070537150226v5
1,3072555146137v6
1,3074399150137a6
1,3075555150226v5
1,3077426150226v6
1,3082302150195v6
3,3083569117226v5
1,3086390150195m5
8,3089555119226v6
4,3093147150224m5
6,3094276150226v5
1,3095555117224m6
1,3096555150226v5
1,3102399150132a6
6,3106378146224m5
1,3108555150226v6
1,3109390150224m5
3,3111520150190a6
2,3112514150224m5
3,3113277144226v5
1,3115555223102m5
4,3119399150146a6
1,3120555150226v5
1,3123512150195m5
1,3130555150226v5
1,3137555119102v6
1,3139555150226v6
1,3142482150226v5
1,3143555150226v6
4,3145555119224m6
1,3147555150226v5
4,3148111150226v5
1,3149160150226v6
2,3150555150226v5
411,3154408185224m5
1,3163399150223a6
1,3167547150226v6
3,3168555150226v6
1,3169555137162v6
1,3172555150226v5
4,3173399150137a6
1,3175221150226v6
1,3176140150226v6
1,3177555119232m6
13,3178490150226v5
1,3179555117190m6
8,3181152150226v5
2,3182545185226v6
1,3183555150195v6
1,3184100150226v5
2,3186225150226v6
1,3190555150226v5
1,3191555150226v5
1,3193555190137v6
1,3201368102224m5
1,3202555150226v6
1,3203555106226v6
1,3205321150226v6
1,3207399150223a6
1,3208302150226v5
1,3209134119102v6
2,3210555150224m5
1,3212555144224m6
29,3213459185226v6
1,3214383150195v5
1,3215555150226v5
2,3216305106224m6
2,3217556150219m6
1,3219555150226v6
1,3220555150141v6
1,3221555210232m6
1,3223555146166v5
3,3227399150131a6
1,3234555150195m5
1,3237399150185a6
1,3242555150226v5
1,3243161150166v5
1,3246555203224m6
2,3247399150119a6
2,3249555150226v6
1,3250412150226v6
4,3252399150213a6
1,3254512150141v6
2,3257399150236a6
3,3260399150198a6
2,3261134150197m5
1,3264111150226v5
1,3267138200226v5
2,3270111150195v5
1,3271399150132a6
1,3273555217224m5
5,3274514150219m6
1,3275363150226v5
6,3277111150226v5
26,3278453150226v5
1,3279555142102m6
2,3280555197226v6
2,3283555150226v5
9,3289176185224m6
4,3290438106226v5
4,3291399150118a6
2,3292399150223a6
1,3295206150166v5
1,3299555133111m6
3,3300399150198a6
2,3301555150226v5
1,3302399150185a6
1,3303555150226v5
2,3310555150226v5
1,3311321150226v5
1,3319555150195v5
1,3325555188102m6
3,3326265150226v5
3,3327545185226v6
1,3328275150224m5
1,3330302150226v5
2,3331310150224m5
10,3334583150226v6
22,3335545185138v5
1,3336555214226v6
6,3337196150226v5
1,3338555203226v6
2,3339194150190m6
1,3341517150224m5
6,3343513150224m5
1,3345555100226v6
2,3347383150144v6
2,3348555135226v5
1,3349399150132a6
1,3351532150224m5
1,3353555108226v5
3,3361372150102m6
1,3365445150102m6
2,3366517150224m5
1,3367555150226v5
5,3368572150224m5
4,3372110150224m6
1,3376488117224m6
1,3379514150224m5
1,3380555150226v6
1,3383555150226v5
3,3384321150226v6
2,3385352117226v5
1,3388225150224m5
1,3394555150226v6
1,3395555150195v5
1,3396555150226v5
6,3397399150102a6
1,3398555186195v6
1,3402555204166m5
2,3404111150228v6
6,3411293162137m5
1,3412514150166m5
1,3413225150117m5
1,3416399150223a6
5,3419399150118a6
7,3421463144226v6
1,3426555150226v6
1,3427555150226v5
2,3430555150137m6
1,3431555150226v6
1,3432193150226v6
1,3439555126224m5
5,3441555195224m5
2,3447399150185a6
1,3449390150117m5
4,3451369150224m5
1,3452161150224m6
1,3456399150223a6
1,3457555150226v5
1,3458555150226v5
1,3464136150195m5
1,3466225150117m5
1,3467555144166v5
1,3472555144190a5
1,3473555150226v5
1,3474555150226v5
1,3478555150226v5
3,3479310150117m5
1,3482399150131a6
2,3483555100137m6
8,3484372150117m5
3,3487555150226v6
8,3489277144226v6
1,3492443150224m5
2,3496123144226v5
4,3502346150195m5
3,3508514150224m5
1,3510310150224m5
1,3511555150226v5
1,3513555119126m5
2,3514555150226v5
1,3516360150166v5
4,3520583150226v6
1,3522555150226v5
4,3524555150226v5
2,3526399150150a6
1,3527555177219m5
1,3534399150132a6
1,3535555149226v6
1,3536555150226v5
2,3537555119226v6
1,3538555150226v5
1,3543555205137v6
1,3544159150195m5
2,3546390150224m5
1,3550396150219m6
1,3552555150226v6
4,3553180150224m5
1,3554543150224m5
1,3558555141102v5
3,3565302150226v6
1,3569555150166v5
4,3570512150226v5
3,3573322150131a6
2,3575111150226v6
1,3576321150226v5
1,3578369150102m5
3,3579554150224m5
2,3582555185224m6
2,3585555150226v6
2,3587555150226v5
2,3589555185190m6
2,3591399150185a6
7,3593399150137a6
6,3594555150215a5
1,3596555150226v5
1,3597555185114m6
1,3600399150146a6
11,3601555119226v6
10,3602119150195v6
1,3604555150226v6
7,3605514150224m5
2,3607555204138v5
2,3608555146190m6
1,3609555214224m6
3,3610399150185a6
28,3611500185224m6
1,3613186150224m5
1,3616555100137m6
2,3617337150226v6
8,3621277144147v6
2,3623381150226v5
1,3628512150117m5
5,3631225150203m6
1,3633276150226v5
1,3634543150117m5
1,3635555150226v6
2,3636399150146a6
1,3637275150195m5
1,3638321150226v5
1,3639555150226v6
1,3641555150226v5
20,3643405185137v6
1,3645225150224m5
1,3646555150226v6
1,3649555150226v5
1,3650555150226v5
5,3652399150150a6
1,3656555142162v6
4,3660399150236a6
1,3663307150226v5
2,3664305106224m6
2,3664555106137m5
1,3666555150226v5
1,3667555106226v6
3,3670111150226v5
6,3673585150226v6
3,3675583150226v6
1,3679555150224m5
3,3680418150226v5
5,3681513150166v5
43,3682264150162v6
2,3682264150226v6
1,3683546147166m5
2,3683546147225m5
2,3684520150190a6
3,3687555150226v5
1,3688555133111m6
1,3692555166226v5
2,3696555150226v5
5,3698555150162v6
1,3700399150185a6
18,3702311185102v5
1,3703583150226v6
1,3705555162102v6
3,3706399150133a6
2,3710555150166v5
2,3712253150219m5
1,3715555150229m5
2,3716132150226v5
1,3717555150226v5
3,3721399150150a6
1,3723555150141v6
2,3725555150226v5
3,3729555150226v6
3,3732555150224m5
1,3734390150224m5
1,3738555150226v5
1,3740555100102m6
2,3742161150102m6
1,3747219150226v6
1,3748225150224m5
2,3749321150144v6
2,3750481150226v6
4,3754256150226v5
1,3756555150226v5
1,3757555150226v5
1,3758532150224m5
1,3759225150224m5
1,3760555150195m5
1,3761384150224m5
1,3762555150226v5
1,3763555150226v5
1,3769399150223a6
4,3773399150118a6
1,3774399150132a6
1,3775555150226v6
1,3779555150226v5
6,3780555185226v6
2,3784111150195v5
1,3785360150226v5
8,3786418150226v5
1,3787555150226v5
2,3789555150117m5
4,3790490150228v6
1,3791555150226v5
1,3795393150219m6
4,3798399150118a6
2,3799512150102m6
4,3801548150195v5
2,3804529150226v6
2,3806580106226v5
2,3807399150223a6
1,3810555150226v6
3,3811399150137a6
1,3812555150226v6
1,3813159150102m6
2,3815583150219m6
1,3816555150226v6
1,3817225150195m5
3,3818555150102m6
30,3821111150219m6
3,3822555150100v5
2,3824555150226v6
1,3825555150226v6
1,3826399150150a6
1,3827369150117m5
2,3830555100102v6
1,3831512150117m5
2,3838555150226v6
1,3840555188137m6
3,3843399150146a6
1,3844437150226v6
1,3845310150224m5
1,3846555135224m6
1,3849555134224m6
1,3851140150226v6
1,3852555171165v5
1,3852555171191v5
2,3853481150226v6
1,3860555147137v6
1,3864396150224m6
3,3865555150226v5
35,3867130185226v6
26,3867296185226v6
4,3869399150150a6
1,3870555150226v5
1,3873555182226v5
1,3874555150226v5
4,3880372150137m6
1,3885555102137v6
45,3887202185137m6
1,3888555150226v6
2,3889589150226v6
1,3890517150224m5
3,3891170150102m6
1,3893399150223a6
1,3894352117134m6
4,3895399150118a6
1,3896399150223a6
3,3899236150195v5
9,3900123144147v6
15,3901176185224m6
1,3909555150215a5
1,3914555150226v5
9,3916341185195v6
1,3922555203224m5
1,3924512150224m5
3,3926555106226v5
1,3927553150226v5
1,3930555102190m6
1,3932224106224m5
1,3932224106224m6
2,3934399150150a6
1,3935555150195v5
1,3936555214190m6
1,3937555150117m5
1,3939555150117m5
1,3941420150224m5
1,3942111150195v5
4,3943555144226v6
3,3944225150195m6
1,3951555119102m6
1,3952420150224m5
3,3955520150190a6
3,3957233150162v6
1,3959555144224m6
5,3960555117166m5
2,3962337150195v5
1,3967543150195m5
1,3969302150226v5
3,3972562150219m6
1,3973555146166v5
1,3974555106224m6
1,3977399150137a6
1,3978555150226v5
3,3983583150226v6
1,3987555150226v6
4,3989555150226v5
1,3996399150133a6
1,3997555147226v6
5,3998399150223a6
1,3999555150226v5
1,4001555150226v5
1,4003555212224m6
1,4005555150226v5
1,4006399150223a6
2,4008512150166v5
1,4009548150226v5
3,4011555150226v5
2,4012520150190a6
2,4014310150224m5
1,4016555188162v6
1,4018555119162v6
1,4023577150195m5
1,4024555144137v6
3,4025555131224m6
1,4026399150137a6
1,4027257150226v6
6,4029594150226v5
19,4030174150226v5
2,4031255150226v6
1,4032371150226v6
1,4034562150197m6
1,4035555213137v6
2,4036555117226v5
1,4037469213166m5
2,4038555150195m5
8,4039399150102a6
2,4046399150223a6
2,4049555150226v5
3,4053217150226v5
1,4054519150117m5
1,4055369150117m5
1,4059555200134m6
1,4061555197145a6
1,4062399150223a6
2,4063490150166v5
1,4065555150226v6
1,4066555150226v5
8,4067445150224m5
1,4068555150226v6
1,4070224106224m6
1,4071555150224m5
5,4072243150195v5
1,4073399150223a6
2,4074589150226v5
2,4075399150132a6
1,4077390150117m5
1,4078514150129m6
2,4079558150226v6
1,4084554150226v5
1,4085369150224m5
1,4087555150226v6
9,4090490150226v5
9,4093364146224m6
4,4096514150190m6
7,4097321150226v5
3,4100490150226v5
4,4104399150198a6
3,4109555150226v5
2,4110555146224m6
1,4111339150226v6
1,4112390150224m5
2,4115568150226v5
1,4116555150226v5
1,4117512150226v5
1,4118555213166m5
2,4120399150146a6
12,4121361150226v6
1,4126418150226v5
1,4129555213137v6
1,4133595150156m5
3,4135555150195m5
3,4137399150146a6
3,4140490150141v6
20,4141404150102m6
1,4142527150219m5
4,4144399150146a6
1,4145399150146a6
6,4146399150137a6
14,4151404150102m6
17,4153549150226v5
1,4155322150226v6
2,4156239150102m6
1,4157399150223a6
1,4159555150226v6
2,4160555197137v5
1,4161562150102m6
1,4162555150226v5
1,4164548150226v6
1,4167300150166v5
1,4168555150226v5
1,4169580106147v6
1,4172481150226v6
1,4175555126137m6
1,4177111150224m5
3,4183555150226v6
4,4186446150226v5
2,4188216150195v6
1,4190555150226v6
1,4194555150226v5
1,4195408185102m5
6,4198399150150a6
7,4199399150118a6
1,4200188150195v5
2,4201369150224m5
2,4202555134126m5
1,4205543150224m5
8,4208490150195v5
2,4209555150226v5
3,4211427150117m5
1,4213369150224m5
3,4214462150226v6
4,4216118185226v5
1,4217225150224m5
2,4219321150226v5
1,4222399150146a6
2,4228555150226v5
4,4229399150137a6
1,4231555150226v5
1,4232111150226v5
3,4237555150195v6
1,4238153150162v6
1,4240555150226v6
1,4244321150226v5
2,4247379102138v5
4,4248379102138v5
1,4249555150102m6
1,4250555150226v6
3,4253555150226v6
2,4257399150104a6
1,4267555119226v5
1,4270555150226v5
1,4271399150132a6
24,4272111150226v5
1,4274555150226v5
1,4282555213166m5
9,4285438106226v5
2,4287399150119a6
4,4293112150117m5
5,4294555147195m6
4,4301273185102m6
3,4303399150236a6
1,4307520150190a6
4,4310254150226v5
3,4312399150131a6
1,4314445150166m5
1,4315555150226v5
1,4320399150137a6
2,4321399150198a6
1,4323555150226v6
1,4325520150190a6
1,4328555223226v5
18,4329238185102v6
3,4333118185137v6
1,4341514150129m6
3,4343583150195v6
2,4347111150226v5
1,4350555213226v6
2,4351321150226v5
1,4353555150226v5
1,4356555150226v5
2,4362555188226v6
1,4366555150226v5
1,4367555150226v5
1,4369172150226v6
1,4371225150117m5
1,4377555144228v6
2,4383271150226v6
2,4387276150226v5
2,4388555117224m6
1,4391543150224m5
6,4394555150226v5
6,4395555146224m6
1,4398555150226v5
1,4403555150226v6
1,4410555102226v6
1,4412555162226v6
1,4417527150226v5
1,4418399150105a6
1,4420310150224m5
2,4424489150219m5
13,4425562150197m6
1,4427555150226v6
25,4436174150183v5
6,4436174150226v5
1,4437316150226v6
1,4439225150224m5
1,4440439150203m6
1,4441399150185a6
2,4443211150224m6
1,4446555150226v5
1,4448555214102v6
1,4455399150137a6
1,4456555150226v5
2,4459555223102m5
285,4461375185224m5
2,4462583150135m6
1,4463555150226v5
10,4467488117222m6
5,4467488117224m6
8,4468555185224m5
2,4472360150166v5
1,4474490150100v5
12,4475439144224m6
3,4476574150226v5
1,4479555150226v5
7,4480366162166v5
1,4482369150224m5
1,4484366162224m5
3,4485517150224m5
2,4490504150226v5
1,4493490150226v5
2,4494272150224m5
3,4495399150104a6
4,4497514150102m6
98,4504500185219m6
1,4505555121232m6
5,4507399150150a6
1,4508555210102v6
6,4510459185226v6
1,4511543150195m5
1,4513420150102m6
2,4515369150224m5
1,4520298150224m6
1,4522399150185a6
4,4523423150226v5
3,4524399150133a6
6,4526571150226v5
3,4527376150226v5
5,4530287150117m5
1,4532321150226v5
2,4534555121224m6
2,4537555141137m5
3,4538111150129m6
1,4542514150102m6
2,4545399150223a6
2,4546459185102v6
1,4552310150224m5
1,4556555185224m5
1,4557555150226v6
1,4558555150226v5
2,4559555150226v6
2,4564555117226v5
4,4571584150117m5
1,4572512150224m5
2,4573555146137v6
10,4577583150219m6
2,4578481150102m6
1,4579369150224m5
1,4580225150117m5
3,4581399150150a6
1,4582321150226v5
1,4584369150102m6
4,4586399150146a6
5,4587555102138v5
1,4588555150195m6
1,4590555138102m6
6,4591215150195v5
1,4593321150226v5
1,4594399150185a6
1,4597555150224m6
3,4605529150162v6
17,4606141185137v6
3,4609207150226v5
1,4610555150226v6
1,4618512150117m5
1,4619138200226v5
3,4621555162226v5
1,4623555204226v6
3,4624399150236a6
1,4628399150185a6
3,4632399150146a6
1,4636555150226v5
2,4641555150226v5
3,4643399150150a6
2,4644490150203m6
1,4649555150226v5
5,4652364146137m6
1,4653555150224m5
2,4656555197137v6
1,4658555150226v5
1,4662298150226v5
5,4663490150166v5
5,4665399150118a6
2,4670555150226v5
1,4671520150190a6
1,4678555121195v6
3,4679555150226v6
1,4681555134226v6
2,4682555150117m5
1,4683514150166m5
1,4689390150224m5
2,4690555150226v5
1,4693417150195v5
4,4694445150195m5
1,4696555195137m6
7,4698555146226v6
1,4701170150102m6
9,4702111150224m5
1,4703532150224m5
1,4704154150195v6
1,4705170150102m6
1,4706399150185a6
1,4707399150223a6
1,4709555227102v6
3,4713403150195v5
1,4717321150226v5
1,4718360150166v5
1,4720399150207a6
1,4721555150226v5
1,4722171150102m6
1,4724594150195v5
3,4726555150226v5
2,4728277144147v6
3,4729399150132a6
1,4730158150195v5
2,4731514150224m5
3,4735299150226v5
5,4738343150226v6
1,4739390150117m5
1,4741555150226v5
6,4743399150236a6
3,4745555138226v6
1,4748399150223a6
1,4750555133173a6
5,4752555150102m6
2,4753181150162v6
1,4755555150226v5
2,4758300150228v6
1,4759555150226v5
1,4763111150195v5
1,4764399150223a6
1,4766555150226v5
10,4767408185224m5
1,4772226150190m6
1,4773555150226v5
4,4778111150144v6
2,4781399150137a6
1,4789181150226v6
1,4790555200226v5
3,4791111150129m6
1,4793161150190m6
1,4794555150226v5
4,4796399150236a6
1,4804555119102v6
21,4806490150226v5
1,4811302150226v5
1,4812268150166v5
8,4815555119226v6
1,4820555144137a6
3,4821111150226v5
3,4822555150226v5
1,4825555162226v6
2,4826555150226v5
2,4827420150117m5
2,4832555135226v5
3,4834555150226v5
1,4835127150102m6
1,4838392150195m5
1,4839399150223a6
1,4840555102226v5
1,4848548150226v6
3,4849555135224m6
1,4850555150212m6
1,4851555100224m6
2,4852555150226v5
2,4853520150190a6
5,4854225150219m5
1,4856399150223a6
5,4859364146224m6
1,4860555150224m5
1,4861512150195m5
5,4868224106224m5
6,4868224106224m6
2,4869555150226v5
1,4870555212195v6
1,4871555150226v5
1,4873108150117m5
2,4874555150226v6
4,4882555150226v5
1,4883555150226v6
1,4884555150226v5
4,4885463144137v6
1,4887374150195v5
1,4888418150226v6
1,4897399150223a6
1,4899517150224m5
2,4904555119137m6
1,4905554150226v5
1,4906399150137a6
1,4907555144219m6
2,4908555150224m5
4,4911555150226v5
1,4914118185226v6
2,4915298150137m6
6,4921475150226v5
1,4923555102137v6
1,4928555150226v6
2,4929384150226v5
1,4936555150226v5
3,4937111150224m5
2,4940215150141v6
1,4942555150226v6
2,4945383150226v5
1,4946580106226v6
1,4949555150226v5
2,4951555150226v5
1,4953346150195m6
1,4954555150226v5
2,4957399150132a6
2,4958399150146a6
1,4960399150132a6
2,4962555150226v6
1,4963310150224m5
1,4964555150226v6
3,4965529150162v6
12,4966468150166v5
4,4967290150226v5
2,4968512150166v5
3,4971225150117m5
1,4972555150226v5
3,4973170150102m6
3,4974478150195v6
5,4975554150226v5
1,4976393150195m5
1,4977216150102m6
1,4979555214137v6
3,4983555150226v5
2,4988334150226v5
1,4991555146226v5
2,4993553150226v6
1,4995533150203m6
5,4997399150118a6
5,4998500185102m6
4,4999249150226v5
1,5000555150226v5
1,5001513150229m5
2,5002555150226v5
1,5003555150226v5
1,5006174150166v5
15,5009130185102v6
16,5009296185102v6
1,5010420150224m5
1,5011555150226v5
1,5013543150224m5
3,5014399150146a6
1,5016555121102m6
5,5017432150226v5
1,5019555228219m5
2,5022514150195m5
1,5025134142162v6
1,5027555150226v5
1,5030555102224m5
2,5031271150228v6
3,5032321150226v5
12,5033269150224m5
1,5034399150185a6
1,5035555150195m5
1,5038399150132a6
2,5041197150226v6
2,5043399150146a6
1,5044555150226v5
2,5046555185226v6
1,5047335150226v6
3,5048127150117m5
3,5050123144102v6
8,5051478150195v6
2,5054399150119a6
3,5056555150226v5
2,5057390150224m5
1,5058368102226v6
2,5059138200226v5
1,5060399150223a6
4,5061174150195v5
1,5063555144197m6
1,5065555150226v6
1,5066302150226v5
1,5070555150226v5
1,5071111150195v5
3,5073399150150a6
1,5075111150226v6
4,5079361150100v5
1,5081512150117m5
1,5084555150226v5
1,5088399150223a6
2,5089470150224m6
1,5091555119224m6
1,5094555150226v6
3,5095399150223a6
3,5096555185137m6
5,5097555150162v6
3,5101555117226v5
2,5102278150226v5
3,5105555119226v6
1,5106111150226v5
2,5110512150117m5
3,5111520150190a6
3,5114555146166m5
1,5118512150117m5
1,5123534150224m5
1,5124555150226v5
1,5127555150195v5
5,5129399150150a6
2,5131111150102m6
2,5134399150104a6
1,5135555150226v5
1,5137555150226v5
1,5139555213224m6
1,5142555215219m6
2,5143379102195v5
1,5144520150190a6
1,5145555150195m5
1,5146555150226v5
3,5147555150117m5
3,5148399150236a6
4,5149366162224m6
1,5150555146166v5
3,5155555150117m5
1,5158115150226v5
1,5160369150117m5
2,5161170150117m5
1,5162176185224m5
6,5167361150195v5
5,5168127150224m5
1,5169555117126m5
1,5169555117166m5
5,5170184150226v5
1,5171489150214m6
3,5172555150226v5
6,5173111150102m6
2,5175236150226v6
1,5176555150195v5
3,5177555213166m5
2,5181285150226v5
1,5182275150224m5
5,5191543150224m5
1,5192555150166m5
8,5194555119224m6
3,5195555150226v5
1,5198555150226v5
3,5199555150226v5
1,5201267150219m6
1,5204543150224m5
2,5205399150198a6
3,5209555150195v6
2,5211522150195v5
2,5212555150226v6
